"PrefectureCode","MunicipalityCode","MunicipalityCodeInt","PrefectureJP","PrefectureKana","PrefectureEN","MunicipalityJP","MunicipalityKana","MunicipalityRomaji","MunicipalityEN"
"35","35502",35502,山口県,ヤマグチケン,Yamaguchi,阿武郡阿武町,アブグンアブチョウ,Abu Gun Abu Cho,Abu District Abu Town
"36","36201",36201,徳島県,トクシマケン,Tokushima,徳島市,トクシマシ,Tokushima Shi,Tokushima City
"36","36202",36202,徳島県,トクシマケン,Tokushima,鳴門市,ナルトシ,Naruto Shi,Naruto City
"36","36203",36203,徳島県,トクシマケン,Tokushima,小松島市,コマツシマシ,Komatsushima Shi,Komatsushima City
"36","36204",36204,徳島県,トクシマケン,Tokushima,阿南市,アナンシ,Anan Shi,Anan City
"36","36205",36205,徳島県,トクシマケン,Tokushima,吉野川市,ヨシノガワシ,Yoshinogawa Shi,Yoshinogawa City
"36","36206",36206,徳島県,トクシマケン,Tokushima,阿波市,アワシ,Awa Shi,Awa City
"36","36207",36207,徳島県,トクシマケン,Tokushima,美馬市,ミマシ,Mima Shi,Mima City
"36","36208",36208,徳島県,トクシマケン,Tokushima,三好市,ミヨシシ,Miyoshi Shi,Miyoshi City
"36","36301",36301,徳島県,トクシマケン,Tokushima,勝浦郡勝浦町,カツウラグンカツウラチョウ,Katsura Gun Katsura Cho,Katsura District Katsura Town
"36","36302",36302,徳島県,トクシマケン,Tokushima,勝浦郡上勝町,カツウラグンカミカツチョウ,Katsura Gun Kamikatsu Cho,Katsura District Kamikatsu Town
"36","36321",36321,徳島県,トクシマケン,Tokushima,名東郡佐那河内村,ミョウドウグンサナゴウチソン,Myodo Gun Sanagochi Son,Myodo District Sanagochi Village
"36","36341",36341,徳島県,トクシマケン,Tokushima,名西郡石井町,ミョウザイグンイシイチョウ,Myozai Gun Ishii Cho,Myozai District Ishii Town
"36","36342",36342,徳島県,トクシマケン,Tokushima,名西郡神山町,ミョウザイグンカミヤマチョウ,Myozai Gun Kamiyama Cho,Myozai District Kamiyama Town
"36","36368",36368,徳島県,トクシマケン,Tokushima,那賀郡那賀町,ナカグンナカチョウ,Naka Gun Naka Cho,Naka District Naka Town
"36","36383",36383,徳島県,トクシマケン,Tokushima,海部郡牟岐町,カイフグンムギチョウ,Kaifu Gun Mugi Cho,Kaifu District Mugi Town
"36","36387",36387,徳島県,トクシマケン,Tokushima,海部郡美波町,カイフグンミナミチョウ,Kaifu Gun Minami Cho,Kaifu District Minami Town
"36","36388",36388,徳島県,トクシマケン,Tokushima,海部郡海陽町,カイフグンカイヨウチョウ,Kaifu Gun Kaiyo Cho,Kaifu District Kaiyo Town
"36","36401",36401,徳島県,トクシマケン,Tokushima,板野郡松茂町,イタノグンマツシゲチョウ,Itano Gun Matsushige Cho,Itano District Matsushige Town
"36","36402",36402,徳島県,トクシマケン,Tokushima,板野郡北島町,イタノグンキタジマチョウ,Itano Gun Kitajima Cho,Itano District Kitajima Town
"36","36403",36403,徳島県,トクシマケン,Tokushima,板野郡藍住町,イタノグンアイズミチョウ,Itano Gun Aizumi Cho,Itano District Aizumi Town
"36","36404",36404,徳島県,トクシマケン,Tokushima,板野郡板野町,イタノグンイタノチョウ,Itano Gun Itano Cho,Itano District Itano Town
"36","36405",36405,徳島県,トクシマケン,Tokushima,板野郡上板町,イタノグンカミイタチョウ,Itano Gun Kamiita Cho,Itano District Kamiita Town
"36","36468",36468,徳島県,トクシマケン,Tokushima,美馬郡つるぎ町,ミマグンツルギチョウ,Mima Gun Tsurugi Cho,Mima District Tsurugi Town
"36","36489",36489,徳島県,トクシマケン,Tokushima,三好郡東みよし町,ミヨシグンヒガシミヨシチョウ,Miyoshi Gun Higashimiyoshi Cho,Miyoshi District Higashimiyoshi Town
"37","37201",37201,香川県,カガワケン,Kagawa,高松市,タカマツシ,Takamatsu Shi,Takamatsu City
"37","37202",37202,香川県,カガワケン,Kagawa,丸亀市,マルガメシ,Marugame Shi,Marugame City
"37","37203",37203,香川県,カガワケン,Kagawa,坂出市,サカイデシ,Sakaide Shi,Sakaide City
"37","37204",37204,香川県,カガワケン,Kagawa,善通寺市,ゼンツウジシ,Zentsuji Shi,Zentsuji City
"37","37205",37205,香川県,カガワケン,Kagawa,観音寺市,カンオンジシ,Kanonji Shi,Kanonji City
"37","37206",37206,香川県,カガワケン,Kagawa,さぬき市,サヌキシ,Sanuki Shi,Sanuki City
"37","37207",37207,香川県,カガワケン,Kagawa,東かがわ市,ヒガシカガワシ,Higashikagawa Shi,Higashikagawa City
"37","37208",37208,香川県,カガワケン,Kagawa,三豊市,ミトヨシ,Mitoyo Shi,Mitoyo City
"37","37322",37322,香川県,カガワケン,Kagawa,小豆郡土庄町,ショウズグントノショウチョウ,Shozu Gun Tonosho Cho,Shozu District Tonosho Town
"37","37324",37324,香川県,カガワケン,Kagawa,小豆郡小豆島町,ショウズグンショウドシマチョウ,Shozu Gun Shodoshima Cho,Shozu District Shodoshima Town
"37","37341",37341,香川県,カガワケン,Kagawa,木田郡三木町,キタグンミキチョウ,Kita Gun Miki Cho,Kita District Miki Town
"37","37364",37364,香川県,カガワケン,Kagawa,香川郡直島町,カガワグンナオシマチョウ,Kagawa Gun Naoshima Cho,Kagawa District Naoshima Town
"37","37386",37386,香川県,カガワケン,Kagawa,綾歌郡宇多津町,アヤウタグンウタヅチョウ,Ayauta Gun Utazu Cho,Ayauta District Utazu Town
"37","37387",37387,香川県,カガワケン,Kagawa,綾歌郡綾川町,アヤウタグンアヤガワチョウ,Ayauta Gun Ayagawa Cho,Ayauta District Ayagawa Town
"37","37403",37403,香川県,カガワケン,Kagawa,仲多度郡琴平町,ナカタドグンコトヒラチョウ,Nakatado Gun Kotohira Cho,Nakatado District Kotohira Town
"37","37404",37404,香川県,カガワケン,Kagawa,仲多度郡多度津町,ナカタドグンタドツチョウ,Nakatado Gun Tadotsu Cho,Nakatado District Tadotsu Town
"37","37406",37406,香川県,カガワケン,Kagawa,仲多度郡まんのう町,ナカタドグンマンノウチョウ,Nakatado Gun Manno Cho,Nakatado District Manno Town
"38","38201",38201,愛媛県,エヒメケン,Ehime,松山市,マツヤマシ,Matsuyama Shi,Matsuyama City
"38","38202",38202,愛媛県,エヒメケン,Ehime,今治市,イマバリシ,Imabari Shi,Imabari City
"38","38203",38203,愛媛県,エヒメケン,Ehime,宇和島市,ウワジマシ,Uwajima Shi,Uwajima City
"38","38204",38204,愛媛県,エヒメケン,Ehime,八幡浜市,ヤワタハマシ,Yawatahama Shi,Yawatahama City
"38","38205",38205,愛媛県,エヒメケン,Ehime,新居浜市,ニイハマシ,Niihama Shi,Niihama City
"38","38206",38206,愛媛県,エヒメケン,Ehime,西条市,サイジョウシ,Saijo Shi,Saijo City
"38","38207",38207,愛媛県,エヒメケン,Ehime,大洲市,オオズシ,Ozu Shi,Ozu City
"38","38210",38210,愛媛県,エヒメケン,Ehime,伊予市,イヨシ,Iyo Shi,Iyo City
"38","38213",38213,愛媛県,エヒメケン,Ehime,四国中央市,シコクチュウオウシ,Shikokuchuo Shi,Shikokuchuo City
"38","38214",38214,愛媛県,エヒメケン,Ehime,西予市,セイヨシ,Seiyo Shi,Seiyo City
"38","38215",38215,愛媛県,エヒメケン,Ehime,東温市,トウオンシ,Toon Shi,Toon City
"38","38356",38356,愛媛県,エヒメケン,Ehime,越智郡上島町,オチグンカミジマチョウ,Ochi Gun Kamijima Cho,Ochi District Kamijima Town
"38","38386",38386,愛媛県,エヒメケン,Ehime,上浮穴郡久万高原町,カミウケナグンクマコウゲンチョウ,Kamiukena Gun Kumakogen Cho,Kamiukena District Kumakogen Town
"38","38401",38401,愛媛県,エヒメケン,Ehime,伊予郡松前町,イヨグンマサキチョウ,Iyo Gun Masaki Cho,Iyo District Masaki Town
"38","38402",38402,愛媛県,エヒメケン,Ehime,伊予郡砥部町,イヨグントベチョウ,Iyo Gun Tobe Cho,Iyo District Tobe Town
"38","38422",38422,愛媛県,エヒメケン,Ehime,喜多郡内子町,キタグンウチコチョウ,Kita Gun Uchiko Cho,Kita District Uchiko Town
"38","38442",38442,愛媛県,エヒメケン,Ehime,西宇和郡伊方町,ニシウワグンイカタチョウ,Nishiuwa Gun Ikata Cho,Nishiuwa District Ikata Town
"38","38484",38484,愛媛県,エヒメケン,Ehime,北宇和郡松野町,キタウワグンマツノチョウ,Kitauwa Gun Matsuno Cho,Kitauwa District Matsuno Town
"38","38488",38488,愛媛県,エヒメケン,Ehime,北宇和郡鬼北町,キタウワグンキホクチョウ,Kitauwa Gun Kihoku Cho,Kitauwa District Kihoku Town
"38","38506",38506,愛媛県,エヒメケン,Ehime,南宇和郡愛南町,ミナミウワグンアイナンチョウ,Minamiuwa Gun Ainan Cho,Minamiuwa District Ainan Town
"39","39201",39201,高知県,コウチケン,Kochi,高知市,コウチシ,Kochi Shi,Kochi City
"39","39202",39202,高知県,コウチケン,Kochi,室戸市,ムロトシ,Muroto Shi,Muroto City
"39","39203",39203,高知県,コウチケン,Kochi,安芸市,アキシ,Aki Shi,Aki City
"39","39204",39204,高知県,コウチケン,Kochi,南国市,ナンコクシ,Nankoku Shi,Nankoku City
"39","39205",39205,高知県,コウチケン,Kochi,土佐市,トサシ,Tosa Shi,Tosa City
"39","39206",39206,高知県,コウチケン,Kochi,須崎市,スサキシ,Susaki Shi,Susaki City
"39","39208",39208,高知県,コウチケン,Kochi,宿毛市,スクモシ,Sukumo Shi,Sukumo City
"39","39209",39209,高知県,コウチケン,Kochi,土佐清水市,トサシミズシ,Tosashimizu Shi,Tosashimizu City
"39","39210",39210,高知県,コウチケン,Kochi,四万十市,シマントシ,Shimanto Shi,Shimanto City
"39","39211",39211,高知県,コウチケン,Kochi,香南市,コウナンシ,Konan Shi,Konan City
"39","39212",39212,高知県,コウチケン,Kochi,香美市,カミシ,Kami Shi,Kami City
"39","39301",39301,高知県,コウチケン,Kochi,安芸郡東洋町,アキグントウヨウチョウ,Aki Gun Toyo Cho,Aki District Toyo Town
"39","39302",39302,高知県,コウチケン,Kochi,安芸郡奈半利町,アキグンナハリチョウ,Aki Gun Nahari Cho,Aki District Nahari Town
"39","39303",39303,高知県,コウチケン,Kochi,安芸郡田野町,アキグンタノチョウ,Aki Gun Tano Cho,Aki District Tano Town
"39","39304",39304,高知県,コウチケン,Kochi,安芸郡安田町,アキグンヤスダチョウ,Aki Gun Yasuda Cho,Aki District Yasuda Town
"39","39305",39305,高知県,コウチケン,Kochi,安芸郡北川村,アキグンキタガワムラ,Aki Gun Kitagawa Mura,Aki District Kitagawa Village
"39","39306",39306,高知県,コウチケン,Kochi,安芸郡馬路村,アキグンウマジムラ,Aki Gun Umaji Mura,Aki District Umaji Village
"39","39307",39307,高知県,コウチケン,Kochi,安芸郡芸西村,アキグンゲイセイムラ,Aki Gun Geisei Mura,Aki District Geisei Village
"39","39341",39341,高知県,コウチケン,Kochi,長岡郡本山町,ナガオカグンモトヤマチョウ,Nagaoka Gun Motoyama Cho,Nagaoka District Motoyama Town
"39","39344",39344,高知県,コウチケン,Kochi,長岡郡大豊町,ナガオカグンオオトヨチョウ,Nagaoka Gun Otoyo Cho,Nagaoka District Otoyo Town
"39","39363",39363,高知県,コウチケン,Kochi,土佐郡土佐町,トサグントサチョウ,Tosa Gun Tosa Cho,Tosa District Tosa Town
"39","39364",39364,高知県,コウチケン,Kochi,土佐郡大川村,トサグンオオカワムラ,Tosa Gun Okawa Mura,Tosa District Okawa Village
"39","39386",39386,高知県,コウチケン,Kochi,吾川郡いの町,アガワグンイノチョウ,Agawa Gun Ino Cho,Agawa District Ino Town
"39","39387",39387,高知県,コウチケン,Kochi,吾川郡仁淀川町,アガワグンニヨドガワチョウ,Agawa Gun Niyodogawa Cho,Agawa District Niyodogawa Town
"39","39401",39401,高知県,コウチケン,Kochi,高岡郡中土佐町,タカオカグンナカトサチョウ,Takaoka Gun Nakatosa Cho,Takaoka District Nakatosa Town
"39","39402",39402,高知県,コウチケン,Kochi,高岡郡佐川町,タカオカグンサカワチョウ,Takaoka Gun Sakawa Cho,Takaoka District Sakawa Town
"39","39403",39403,高知県,コウチケン,Kochi,高岡郡越知町,タカオカグンオチチョウ,Takaoka Gun Ochi Cho,Takaoka District Ochi Town
"39","39405",39405,高知県,コウチケン,Kochi,高岡郡檮原町,タカオカグンユスハラチョウ,Takaoka Gun Yusuhara Cho,Takaoka District Yusuhara Town
"39","39410",39410,高知県,コウチケン,Kochi,高岡郡日高村,タカオカグンヒダカムラ,Takaoka Gun Hidaka Mura,Takaoka District Hidaka Village
"39","39411",39411,高知県,コウチケン,Kochi,高岡郡津野町,タカオカグンツノチョウ,Takaoka Gun Tsuno Cho,Takaoka District Tsuno Town
"39","39412",39412,高知県,コウチケン,Kochi,高岡郡四万十町,タカオカグンシマントチョウ,Takaoka Gun Shimanto Cho,Takaoka District Shimanto Town
"39","39424",39424,高知県,コウチケン,Kochi,幡多郡大月町,ハタグンオオツキチョウ,Hata Gun Otsuki Cho,Hata District Otsuki Town
"39","39427",39427,高知県,コウチケン,Kochi,幡多郡三原村,ハタグンミハラムラ,Hata Gun Mihara Mura,Hata District Mihara Village
"39","39428",39428,高知県,コウチケン,Kochi,幡多郡黒潮町,ハタグンクロシオチョウ,Hata Gun Kuroshio Cho,Hata District Kuroshio Town
"40","40101",40101,福岡県,フクオカケン,Fukuoka,北九州市門司区,キタキュウシュウシモジク,Kitakyushu Shi Moji Ku,"Moji Ward,Kitakyushu City"
"40","40103",40103,福岡県,フクオカケン,Fukuoka,北九州市若松区,キタキュウシュウシワカマツク,Kitakyushu Shi Wakamatsu Ku,"Wakamatsu Ward,Kitakyushu City"
"40","40105",40105,福岡県,フクオカケン,Fukuoka,北九州市戸畑区,キタキュウシュウシトバタク,Kitakyushu Shi Tobata Ku,"Tobata Ward,Kitakyushu City"
"40","40106",40106,福岡県,フクオカケン,Fukuoka,北九州市小倉北区,キタキュウシュウシコクラキタク,Kitakyushu Shi Kokurakita Ku,"Kokurakita Ward,Kitakyushu City"
"40","40107",40107,福岡県,フクオカケン,Fukuoka,北九州市小倉南区,キタキュウシュウシコクラミナミク,Kitakyushu Shi Kokuraminami Ku,"Kokuraminami Ward,Kitakyushu City"
"40","40108",40108,福岡県,フクオカケン,Fukuoka,北九州市八幡東区,キタキュウシュウシヤハタヒガシク,Kitakyushu Shi Yahatahigashi Ku,"Yahatahigashi Ward,Kitakyushu City"
"40","40109",40109,福岡県,フクオカケン,Fukuoka,北九州市八幡西区,キタキュウシュウシヤハタニシク,Kitakyushu Shi Yahatanishi Ku,"Yahatanishi Ward,Kitakyushu City"
"40","40131",40131,福岡県,フクオカケン,Fukuoka,福岡市東区,フクオカシヒガシク,Fukuoka Shi Higashi Ku,"Higashi Ward,Fukuoka City"
"40","40132",40132,福岡県,フクオカケン,Fukuoka,福岡市博多区,フクオカシハカタク,Fukuoka Shi Hakata Ku,"Hakata Ward,Fukuoka City"
"40","40133",40133,福岡県,フクオカケン,Fukuoka,福岡市中央区,フクオカシチュウオウク,Fukuoka Shi Chuo Ku,"Chuo Ward,Fukuoka City"
"40","40134",40134,福岡県,フクオカケン,Fukuoka,福岡市南区,フクオカシミナミク,Fukuoka Shi Minami Ku,"Minami Ward,Fukuoka City"
"40","40135",40135,福岡県,フクオカケン,Fukuoka,福岡市西区,フクオカシニシク,Fukuoka Shi Nishi Ku,"Nishi Ward,Fukuoka City"
"40","40136",40136,福岡県,フクオカケン,Fukuoka,福岡市城南区,フクオカシジョウナンク,Fukuoka Shi Jonan Ku,"Jonan Ward,Fukuoka City"
"40","40137",40137,福岡県,フクオカケン,Fukuoka,福岡市早良区,フクオカシサワラク,Fukuoka Shi Sawara Ku,"Sawara Ward,Fukuoka City"
"40","40202",40202,福岡県,フクオカケン,Fukuoka,大牟田市,オオムタシ,Omuta Shi,Omuta City
"40","40203",40203,福岡県,フクオカケン,Fukuoka,久留米市,クルメシ,Kurume Shi,Kurume City
"40","40204",40204,福岡県,フクオカケン,Fukuoka,直方市,ノオガタシ,Nogata Shi,Nogata City
"40","40205",40205,福岡県,フクオカケン,Fukuoka,飯塚市,イイヅカシ,Iizuka Shi,Iizuka City
"40","40206",40206,福岡県,フクオカケン,Fukuoka,田川市,タガワシ,Tagawa Shi,Tagawa City
"40","40207",40207,福岡県,フクオカケン,Fukuoka,柳川市,ヤナガワシ,Yanagawa Shi,Yanagawa City
"40","40210",40210,福岡県,フクオカケン,Fukuoka,八女市,ヤメシ,Yame Shi,Yame City
"40","40211",40211,福岡県,フクオカケン,Fukuoka,筑後市,チクゴシ,Chikugo Shi,Chikugo City
"40","40212",40212,福岡県,フクオカケン,Fukuoka,大川市,オオカワシ,Okawa Shi,Okawa City
"40","40213",40213,福岡県,フクオカケン,Fukuoka,行橋市,ユクハシシ,Yukuhashi Shi,Yukuhashi City
"40","40214",40214,福岡県,フクオカケン,Fukuoka,豊前市,ブゼンシ,Buzen Shi,Buzen City
"40","40215",40215,福岡県,フクオカケン,Fukuoka,中間市,ナカマシ,Nakama Shi,Nakama City
"40","40216",40216,福岡県,フクオカケン,Fukuoka,小郡市,オゴオリシ,Ogori Shi,Ogori City
"40","40217",40217,福岡県,フクオカケン,Fukuoka,筑紫野市,チクシノシ,Chikushino Shi,Chikushino City
"40","40218",40218,福岡県,フクオカケン,Fukuoka,春日市,カスガシ,Kasuga Shi,Kasuga City
"40","40219",40219,福岡県,フクオカケン,Fukuoka,大野城市,オオノジョウシ,Onojo Shi,Onojo City
"40","40220",40220,福岡県,フクオカケン,Fukuoka,宗像市,ムナカタシ,Munakata Shi,Munakata City
"40","40221",40221,福岡県,フクオカケン,Fukuoka,太宰府市,ダザイフシ,Dazaifu Shi,Dazaifu City
"40","40223",40223,福岡県,フクオカケン,Fukuoka,古賀市,コガシ,Koga Shi,Koga City
"40","40224",40224,福岡県,フクオカケン,Fukuoka,福津市,フクツシ,Fukutsu Shi,Fukutsu City
"40","40225",40225,福岡県,フクオカケン,Fukuoka,うきは市,ウキハシ,Ukiha Shi,Ukiha City
"40","40226",40226,福岡県,フクオカケン,Fukuoka,宮若市,ミヤワカシ,Miyawaka Shi,Miyawaka City
"40","40227",40227,福岡県,フクオカケン,Fukuoka,嘉麻市,カマシ,Kama Shi,Kama City
"40","40228",40228,福岡県,フクオカケン,Fukuoka,朝倉市,アサクラシ,Asakura Shi,Asakura City
"40","40229",40229,福岡県,フクオカケン,Fukuoka,みやま市,ミヤマシ,Miyama Shi,Miyama City
"40","40230",40230,福岡県,フクオカケン,Fukuoka,糸島市,イトシマシ,Itoshima Shi,Itoshima City
"40","40231",40231,福岡県,フクオカケン,Fukuoka,那珂川市,ナカガワシ,Nakagawa Shi,Nakagawa City
"40","40341",40341,福岡県,フクオカケン,Fukuoka,糟屋郡宇美町,カスヤグンウミマチ,Kasuya Gun Umi Machi,Kasuya District Umi Town
"40","40342",40342,福岡県,フクオカケン,Fukuoka,糟屋郡篠栗町,カスヤグンササグリマチ,Kasuya Gun Sasaguri Machi,Kasuya District Sasaguri Town
"40","40343",40343,福岡県,フクオカケン,Fukuoka,糟屋郡志免町,カスヤグンシメマチ,Kasuya Gun Shime Machi,Kasuya District Shime Town
"40","40344",40344,福岡県,フクオカケン,Fukuoka,糟屋郡須恵町,カスヤグンスエマチ,Kasuya Gun Sue Machi,Kasuya District Sue Town
"40","40345",40345,福岡県,フクオカケン,Fukuoka,糟屋郡新宮町,カスヤグンシングウマチ,Kasuya Gun Shingu Machi,Kasuya District Shingu Town
"40","40348",40348,福岡県,フクオカケン,Fukuoka,糟屋郡久山町,カスヤグンヒサヤママチ,Kasuya Gun Hisayama Machi,Kasuya District Hisayama Town
"40","40349",40349,福岡県,フクオカケン,Fukuoka,糟屋郡粕屋町,カスヤグンカスヤマチ,Kasuya Gun Kasuya Machi,Kasuya District Kasuya Town
"40","40381",40381,福岡県,フクオカケン,Fukuoka,遠賀郡芦屋町,オンガグンアシヤマチ,Onga Gun Ashiya Machi,Onga District Ashiya Town
"40","40382",40382,福岡県,フクオカケン,Fukuoka,遠賀郡水巻町,オンガグンミズマキマチ,Onga Gun Mizumaki Machi,Onga District Mizumaki Town
"40","40383",40383,福岡県,フクオカケン,Fukuoka,遠賀郡岡垣町,オンガグンオカガキマチ,Onga Gun Okagaki Machi,Onga District Okagaki Town
"40","40384",40384,福岡県,フクオカケン,Fukuoka,遠賀郡遠賀町,オンガグンオンガチョウ,Onga Gun Onga Cho,Onga District Onga Town
"40","40401",40401,福岡県,フクオカケン,Fukuoka,鞍手郡小竹町,クラテグンコタケマチ,Kurate Gun Kotake Machi,Kurate District Kotake Town
"40","40402",40402,福岡県,フクオカケン,Fukuoka,鞍手郡鞍手町,クラテグンクラテマチ,Kurate Gun Kurate Machi,Kurate District Kurate Town
"40","40421",40421,福岡県,フクオカケン,Fukuoka,嘉穂郡桂川町,カホグンケイセンマチ,Kaho Gun Keisen Machi,Kaho District Keisen Town
"40","40447",40447,福岡県,フクオカケン,Fukuoka,朝倉郡筑前町,アサクラグンチクゼンマチ,Asakura Gun Chikuzen Machi,Asakura District Chikuzen Town
"40","40448",40448,福岡県,フクオカケン,Fukuoka,朝倉郡東峰村,アサクラグントウホウムラ,Asakura Gun Toho Mura,Asakura District Toho Village
"40","40503",40503,福岡県,フクオカケン,Fukuoka,三井郡大刀洗町,ミイグンタチアライマチ,Mii Gun Tachiarai Machi,Mii District Tachiarai Town
"40","40522",40522,福岡県,フクオカケン,Fukuoka,三潴郡大木町,ミズマグンオオキマチ,Mizuma Gun Oki Machi,Mizuma District Oki Town
"40","40544",40544,福岡県,フクオカケン,Fukuoka,八女郡広川町,ヤメグンヒロカワマチ,Yame Gun Hirokawa Machi,Yame District Hirokawa Town
"40","40601",40601,福岡県,フクオカケン,Fukuoka,田川郡香春町,タガワグンカワラマチ,Tagawa Gun Kawara Machi,Tagawa District Kawara Town
"40","40602",40602,福岡県,フクオカケン,Fukuoka,田川郡添田町,タガワグンソエダマチ,Tagawa Gun Soeda Machi,Tagawa District Soeda Town
"40","40604",40604,福岡県,フクオカケン,Fukuoka,田川郡糸田町,タガワグンイトダマチ,Tagawa Gun Itoda Machi,Tagawa District Itoda Town
"40","40605",40605,福岡県,フクオカケン,Fukuoka,田川郡川崎町,タガワグンカワサキマチ,Tagawa Gun Kawasaki Machi,Tagawa District Kawasaki Town
"40","40608",40608,福岡県,フクオカケン,Fukuoka,田川郡大任町,タガワグンオオトウマチ,Tagawa Gun Oto Machi,Tagawa District Oto Town
"40","40609",40609,福岡県,フクオカケン,Fukuoka,田川郡赤村,タガワグンアカムラ,Tagawa Gun Aka Mura,Tagawa District Aka Village
"40","40610",40610,福岡県,フクオカケン,Fukuoka,田川郡福智町,タガワグンフクチマチ,Tagawa Gun Fukuchi Machi,Tagawa District Fukuchi Town
"40","40621",40621,福岡県,フクオカケン,Fukuoka,京都郡苅田町,ミヤコグンカンダマチ,Miyako Gun Kanda Machi,Miyako District Kanda Town
"40","40625",40625,福岡県,フクオカケン,Fukuoka,京都郡みやこ町,ミヤコグンミヤコマチ,Miyako Gun Miyako Machi,Miyako District Miyako Town
"40","40642",40642,福岡県,フクオカケン,Fukuoka,築上郡吉富町,チクジョウグンヨシトミマチ,Chikujo Gun Yoshitomi Machi,Chikujo District Yoshitomi Town
"40","40646",40646,福岡県,フクオカケン,Fukuoka,築上郡上毛町,チクジョウグンコウゲマチ,Chikujo Gun Koge Machi,Chikujo District Koge Town
"40","40647",40647,福岡県,フクオカケン,Fukuoka,築上郡築上町,チクジョウグンチクジョウマチ,Chikujo Gun Chikujo Machi,Chikujo District Chikujo Town
"41","41201",41201,佐賀県,サガケン,Saga,佐賀市,サガシ,Saga Shi,Saga City
"41","41202",41202,佐賀県,サガケン,Saga,唐津市,カラツシ,Karatsu Shi,Karatsu City
"41","41203",41203,佐賀県,サガケン,Saga,鳥栖市,トスシ,Tosu Shi,Tosu City
"41","41204",41204,佐賀県,サガケン,Saga,多久市,タクシ,Taku Shi,Taku City
"41","41205",41205,佐賀県,サガケン,Saga,伊万里市,イマリシ,Imari Shi,Imari City
"41","41206",41206,佐賀県,サガケン,Saga,武雄市,タケオシ,Takeo Shi,Takeo City
"41","41207",41207,佐賀県,サガケン,Saga,鹿島市,カシマシ,Kashima Shi,Kashima City
"41","41208",41208,佐賀県,サガケン,Saga,小城市,オギシ,Ogi Shi,Ogi City
"41","41209",41209,佐賀県,サガケン,Saga,嬉野市,ウレシノシ,Ureshino Shi,Ureshino City
"41","41210",41210,佐賀県,サガケン,Saga,神埼市,カンザキシ,Kanzaki Shi,Kanzaki City
"41","41327",41327,佐賀県,サガケン,Saga,神埼郡吉野ヶ里町,カンザキグンヨシノガリチョウ,Kanzaki Gun Yoshinogari Cho,Kanzaki District Yoshinogari Town
"41","41341",41341,佐賀県,サガケン,Saga,三養基郡基山町,ミヤキグンキヤマチョウ,Miyaki Gun Kiyama Cho,Miyaki District Kiyama Town
"41","41345",41345,佐賀県,サガケン,Saga,三養基郡上峰町,ミヤキグンカミミネチョウ,Miyaki Gun Kamimine Cho,Miyaki District Kamimine Town
"41","41346",41346,佐賀県,サガケン,Saga,三養基郡みやき町,ミヤキグンミヤキチョウ,Miyaki Gun Miyaki Cho,Miyaki District Miyaki Town
"41","41387",41387,佐賀県,サガケン,Saga,東松浦郡玄海町,ヒガシマツウラグンゲンカイチョウ,Higashimatsura Gun Genkai Cho,Higashimatsura District Genkai Town
"41","41401",41401,佐賀県,サガケン,Saga,西松浦郡有田町,ニシマツウラグンアリタチョウ,Nishimatsura Gun Arita Cho,Nishimatsura District Arita Town
"41","41423",41423,佐賀県,サガケン,Saga,杵島郡大町町,キシマグンオオマチチョウ,Kishima Gun Omachi Cho,Kishima District Omachi Town
"41","41424",41424,佐賀県,サガケン,Saga,杵島郡江北町,キシマグンコウホクマチ,Kishima Gun Kohoku Machi,Kishima District Kohoku Town
"41","41425",41425,佐賀県,サガケン,Saga,杵島郡白石町,キシマグンシロイシチョウ,Kishima Gun Shiroishi Cho,Kishima District Shiroishi Town
"41","41441",41441,佐賀県,サガケン,Saga,藤津郡太良町,フジツグンタラチョウ,Fujitsu Gun Tara Cho,Fujitsu District Tara Town
"42","42201",42201,長崎県,ナガサキケン,Nagasaki,長崎市,ナガサキシ,Nagasaki Shi,Nagasaki City
"42","42202",42202,長崎県,ナガサキケン,Nagasaki,佐世保市,サセボシ,Sasebo Shi,Sasebo City
"42","42203",42203,長崎県,ナガサキケン,Nagasaki,島原市,シマバラシ,Shimabara Shi,Shimabara City
"42","42204",42204,長崎県,ナガサキケン,Nagasaki,諫早市,イサハヤシ,Isahaya Shi,Isahaya City
"42","42205",42205,長崎県,ナガサキケン,Nagasaki,大村市,オオムラシ,Omura Shi,Omura City
"42","42207",42207,長崎県,ナガサキケン,Nagasaki,平戸市,ヒラドシ,Hirado Shi,Hirado City
"42","42208",42208,長崎県,ナガサキケン,Nagasaki,松浦市,マツウラシ,Matsura Shi,Matsura City
"42","42209",42209,長崎県,ナガサキケン,Nagasaki,対馬市,ツシマシ,Tsushima Shi,Tsushima City
"42","42210",42210,長崎県,ナガサキケン,Nagasaki,壱岐市,イキシ,Iki Shi,Iki City
"42","42211",42211,長崎県,ナガサキケン,Nagasaki,五島市,ゴトウシ,Goto Shi,Goto City
"42","42212",42212,長崎県,ナガサキケン,Nagasaki,西海市,サイカイシ,Saikai Shi,Saikai City
"42","42213",42213,長崎県,ナガサキケン,Nagasaki,雲仙市,ウンゼンシ,Unzen Shi,Unzen City
"42","42214",42214,長崎県,ナガサキケン,Nagasaki,南島原市,ミナミシマバラシ,Minamishimabara Shi,Minamishimabara City
